File #,Box,Total,Location,API,Operator,Lease,Well #,Sec,Tw,TwD,Rg,RgD,Quarter,Latitude,Longitude,County,State,Formation,Field,Top,Bottom,Type,Box Type,Condition,Diameter,Restrictions,Comments,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
3078,,,,35047002530000,Magnolia,Kring Laura,1,12.0,21.0,N,3.0,W,SESW,36.30555,97.47195,Garfield,OK,,Green Valley Se,5493,5502,Chips ,,,3,,,,,,,,,
3078,,,,35047002530000,Magnolia,Kring Laura,1,12.0,21.0,N,3.0,W,SESW,36.30555,97.47195,Garfield,OK,,Green Valley Se,5575,5576,Chips ,,,3,,,,,,,,,
3117,,,,35139359700000,Cities Service,Taylor,,19.0,6.0,N,12.0,ECM,NWSE,,,Cimarron,OK,Toronto,,4620,4731,Chips ,,,3.5,,2 BXS TOTL,,,,,,,
3117,,,,35139359700000,Cities Service,Taylor,,19.0,6.0,N,12.0,ECM,NWSE,,,Cimarron,OK,Lansford,,4620,4731,Chips ,,,3.5,,,,,,,,,
3118,,,,35087358130000,Cities Service,Montague,1,15.0,7.0,N,4.0,W,NWSW,35.07871,97.6152,McClain,OK,Hunton,Dibble North,,,Whole,4x4 Butt Box,Good,3.5,,All 7 boxes converted to File 2659 boxes 11-17.,,,,,,,
3140,,,,35015371680000,Texaco,J Mulkehay,10,2.0,5.0,N,12.0,W,NWSE,34.93401,98.43174,Caddo,OK,Viola,Apache,2568,2589,Chips ,,,,,3 BXS TOTL,,,,,,,
3140,,,,35015371680000,Texaco,J Mulkehay,10,2.0,5.0,N,12.0,W,NWSE,34.93401,98.43174,Caddo,OK,,Apache,2692,3252,Chips ,,,,,,,,,,,,
3146,,,,35025000510000,Columbian Fuel,Purdy,,20.0,6.0,N,9.0,ECM,NWSE,36.97092,102.10679,Cimarron,OK,Keyes,Keyes Gas Area,4540,4686,Chips ,,,,,1 BX TOTL,,,,,,,
3147,,,,35025351590000,Columbian Fuel,Purdy,,29.0,6.0,N,9.0,ECM,NWSE,36.9565,102.10674,Cimarron,OK,Morrowan,Unnamed,4270,4338,Chips ,,,,,2 BXS TOTL,,,,,,,
3149,,,,35025351580000,Columbian Fuel,Purdy,,21.0,6.0,N,9.0,ECM,NWSE,36.97087,102.08872,Cimarron,OK,Morrowan,Unnamed,4200,4295,Chips ,,,,,5 BXS TOTL,,,,,,,
3149,,,,35025351580000,Columbian Fuel,Purdy,,21.0,6.0,N,9.0,ECM,NWSE,36.97087,102.08872,Cimarron,OK,Morrowan,Unnamed,4540,4619,Chips ,,,,,,,,,,,,
